code,display,definition,system_url,system_name
7.5,Operations on pineal gland,Operations on pineal gland,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
7.6,Hypophysectomy,Hypophysectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
7.7,Other operations on hypophysis,Other operations on hypophysis,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
7.8,Thymectomy,Thymectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
7.9,Other operations on thymus,Other operations on thymus,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
8.1,Diagnostic procedures on eyelid,Diagnostic procedures on eyelid,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
8.2,Excision or destruction of lesion or tissue of eyelid,Excision or destruction of lesion or tissue of eyelid,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
8.3,Repair of blepharoptosis and lid retraction,Repair of blepharoptosis and lid retraction,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
8.4,Repair of entropion or ectropion,Repair of entropion or ectropion,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
8.5,Other adjustment of lid position,Other adjustment of lid position,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
8.6,Reconstruction of eyelid with flaps or grafts,Reconstruction of eyelid with flaps or grafts,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
8.7,Other reconstruction of eyelid,Other reconstruction of eyelid,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
